current_time,t_ms,raw_flow,flow_Lmin,raw_press,press_MPa,pwm1_cur,pwm2_cur,pwm3_cur
09:04:37,70500,209,0.435,221,0.0190,0,0,0
09:04:37,8,0.314,222,0.0202,0,0,0
09:04:37,70400,207,0.192,223,0.0214,0,0,0
09:04:37,70450,207,0.192,222,0.0202,0,0,0
09:04:37,70500,209,0.435,221,0.0190,0,0,0
09:04:37,50,205,0.000,221,0.0190,0,0,0
09:04:37,100,206,0.070,221,0.0190,0,0,0
09:04:37,150,207,0.192,222,0.0202,0,0,0
09:04:37,200,207,0.192,221,0.0190,0,0,0
09:04:38,250,207,0.192,222,0.0202,0,0,0
09:04:38,300,208,0.314,222,0.0202,0,0,0
09:04:38,350,208,0.314,221,0.0190,0,0,0
09:04:38,400,206,0.070,221,0.0190,0,0,0
09:04:38,450,206,0.070,222,0.0202,0,0,0
09:04:38,500,206,0.070,222,0.0202,0,0,0
09:04:38,550,206,0.070,221,0.0190,0,0,0
09:04:38,600,208,0.314,221,0.0190,0,0,0
09:04:38,650,209,0.435,222,0.0202,0,0,0
09:04:38,700,208,0.314,220,0.0177,0,0,0
09:04:38,750,208,0.314,221,0.0190,0,0,0
09:04:38,800,205,0.000,222,0.0202,0,0,0
09:04:38,850,207,0.192,221,0.0190,0,0,0
09:04:38,900,208,0.314,221,0.0190,0,0,0
09:04:38,950,208,0.314,222,0.0202,0,0,0
09:04:38,1000,208,0.314,222,0.0202,0,0,0
09:04:38,1050,208,0.314,222,0.0202,0,0,0
09:04:38,1100,208,0.314,221,0.0190,0,0,0
09:04:38,1150,206,0.070,222,0.0202,0,0,0
09:04:38,1200,208,0.314,221,0.0190,0,0,0
09:04:39,1250,208,0.314,221,0.0190,0,0,0
09:04:39,1300,209,0.435,221,0.0190,0,0,0
09:04:39,1350,208,0.314,221,0.0190,0,0,0
09:04:39,1400,208,0.314,221,0.0190,0,0,0
09:04:39,1451,208,0.314,221,0.0190,0,0,0
09:04:39,1500,206,0.070,222,0.0202,0,0,0
09:04:39,1550,208,0.314,221,0.0190,0,0,0
09:04:39,1600,208,0.314,221,0.0190,0,0,0
09:04:39,1650,208,0.314,221,0.0190,0,0,0
09:04:39,1700,208,0.314,222,0.0202,0,0,0
09:04:39,1750,206,0.070,220,0.0177,0,0,0
09:04:39,1800,206,0.070,221,0.0190,0,0,0
09:04:39,1850,208,0.314,222,0.0202,0,0,0
09:04:39,1900,206,0.070,220,0.0177,0,0,0
