current_time,t_ms,raw_flow,flow_Lmin,raw_press,press_MPa,pwm1_cur,pwm2_cur,pwm3_cur
17:13:25,.314,219,0.0165,0,0,0
17:13:25,160450,209,0.435,219,0.0165,0,0,0
17:13:25,160500,209,0.435,220,0.0177,0,0,0
17:13:25,160550,207,0.192,220,0.0177,0,0,0
17:13:25,.314,219,0.0165,0,0,0
17:13:25,160450,209,0.435,219,0.0165,0,0,0
17:13:25,160500,209,0.435,220,0.0177,0,0,0
17:13:25,160550,207,0.192,220,0.0177,0,0,0
17:13:25,50,209,0.435,221,0.0190,0,0,0
17:13:25,100,206,0.070,219,0.0165,0,0,0
17:13:25,150,206,0.070,220,0.0177,0,0,0
17:13:25,200,207,0.192,220,0.0177,0,0,0
17:13:25,250,206,0.070,219,0.0165,0,0,0
17:13:26,300,209,0.435,219,0.0165,0,0,0
17:13:26,350,208,0.314,219,0.0165,0,0,0
17:13:26,400,208,0.314,220,0.0177,0,0,0
17:13:26,450,206,0.070,220,0.0177,0,0,0
17:13:26,500,207,0.192,219,0.0165,0,0,0
17:13:26,550,206,0.070,219,0.0165,0,0,0
17:13:26,600,208,0.314,220,0.0177,0,0,0
17:13:26,650,208,0.314,220,0.0177,0,0,0
17:13:26,700,208,0.314,219,0.0165,0,0,0
17:13:26,750,208,0.314,219,0.0165,0,0,0
17:13:26,800,206,0.070,219,0.0165,0,0,0
17:13:26,850,207,0.192,220,0.0177,0,0,0
17:13:26,900,209,0.435,219,0.0165,0,0,0
17:13:26,950,208,0.314,219,0.0165,0,0,0
17:13:26,1000,208,0.314,219,0.0165,0,0,0
17:13:26,1050,208,0.314,220,0.0177,0,0,0
17:13:26,1100,208,0.314,220,0.0177,0,0,0
17:13:26,1150,206,0.070,219,0.0165,0,0,0
17:13:26,1200,208,0.314,219,0.0165,0,0,0
17:13:26,1250,208,0.314,219,0.0165,0,0,0
17:13:26,1300,208,0.314,221,0.0190,0,0,0
17:13:27,1350,209,0.435,219,0.0165,0,0,0
17:13:27,1400,209,0.435,219,0.0165,0,0,0
17:13:27,1451,208,0.314,220,0.0177,0,0,0
17:13:27,1500,208,0.314,220,0.0177,0,0,0
17:13:27,1550,208,0.314,219,0.0165,0,0,0
17:13:27,1600,209,0.435,219,0.0165,0,0,0
17:13:27,1650,208,0.314,219,0.0165,0,0,0
17:13:27,1700,209,0.435,220,0.0177,0,0,0
17:13:27,1750,206,0.070,219,0.0165,0,0,0
17:13:27,1800,206,0.070,218,0.0153,0,0,0
17:13:27,1850,207,0.192,220,0.0177,0,0,0
17:13:27,1900,208,0.314,221,0.0190,0,0,0
