current_time,t_ms,raw_flow,flow_Lmin,raw_press,press_MPa,pwm1_cur,pwm2_cur,pwm3_cur
14:51:27,100,206,0.070,225,0.0238,0,0,0
14:51:27,150,207,0.192,224,0.0226,0,0,0
14:51:27,200,207,0.192,223,0.0214,0,0,0
14:51:27,250,206,0.070,224,0.0226,0,0,0
14:51:27,300,207,0.192,225,0.0238,0,0,0
14:51:27,350,206,0.070,223,0.0214,0,0,0
14:51:27,400,207,0.192,224,0.0226,0,0,0
14:51:27,450,206,0.070,224,0.0226,0,0,0
14:51:27,500,206,0.070,225,0.0238,0,0,0
14:51:27,550,206,0.070,224,0.0226,0,0,0
14:51:27,600,208,0.314,224,0.0226,0,0,0
14:51:27,650,207,0.192,225,0.0238,0,0,0
14:51:27,700,207,0.192,224,0.0226,0,0,0
14:51:27,750,207,0.192,224,0.0226,0,0,0
14:51:27,800,206,0.070,225,0.0238,0,0,0
14:51:27,850,206,0.070,224,0.0226,0,0,0
14:51:27,900,208,0.314,223,0.0214,0,0,0
14:51:27,950,208,0.314,225,0.0238,0,0,0
14:51:27,1000,206,0.070,225,0.0238,0,0,0
14:51:27,1050,206,0.070,224,0.0226,0,0,0
14:51:27,1100,206,0.070,224,0.0226,0,0,0
14:51:27,1150,206,0.070,225,0.0238,0,0,0
14:51:27,1200,208,0.314,223,0.0214,0,0,0
14:51:27,1250,208,0.314,224,0.0226,0,0,0
14:51:28,1300,208,0.314,224,0.0226,0,0,0
14:51:28,1350,208,0.314,224,0.0226,0,0,0
14:51:28,1400,206,0.070,224,0.0226,0,0,0
14:51:28,1451,206,0.070,225,0.0238,0,0,0
14:51:28,1500,208,0.314,225,0.0238,0,0,0
14:51:28,1550,208,0.314,224,0.0226,0,0,0
14:51:28,1600,208,0.314,224,0.0226,0,0,0
14:51:28,1650,208,0.314,225,0.0238,0,0,0
14:51:28,1700,208,0.314,225,0.0238,0,0,0
14:51:28,1750,208,0.314,224,0.0226,0,0,0
14:51:28,1800,208,0.314,224,0.0226,0,0,0
14:51:28,1850,208,0.314,224,0.0226,0,0,0
14:51:28,1900,208,0.314,224,0.0226,0,0,0
14:51:28,1950,208,0.314,224,0.0226,0,0,0
14:51:28,2000,208,0.314,225,0.0238,0,0,0
14:51:28,2050,206,0.070,223,0.0214,0,0,0
14:51:28,2100,209,0.435,223,0.0214,0,0,0
14:51:28,2150,208,0.314,224,0.0226,0,0,0
14:51:28,2200,208,0.314,225,0.0238,0,0,0
14:51:28,2250,208,0.314,223,0.0214,0,0,0
14:51:29,2300,208,0.314,224,0.0226,0,0,0
14:51:29,2350,206,0.070,224,0.0226,0,0,0
14:51:29,2400,206,0.070,223,0.0214,0,0,0
14:51:29,2450,208,0.314,223,0.0214,0,0,0
14:51:29,2500,208,0.314,225,0.0238,0,0,0
14:51:29,2550,208,0.314,223,0.0214,0,0,0
14:51:29,2600,208,0.314,224,0.0226,0,0,0
14:51:29,2650,206,0.070,225,0.0238,0,0,0
14:51:29,2700,206,0.070,225,0.0238,0,0,0
14:51:29,2750,206,0.070,224,0.0226,0,0,0
14:51:29,2800,209,0.435,223,0.0214,0,0,0
14:51:29,2850,207,0.192,224,0.0226,0,0,0
14:51:29,2900,208,0.314,223,0.0214,0,0,0
14:51:29,2950,206,0.070,223,0.0214,0,0,0
14:51:29,3000,206,0.070,225,0.0238,0,0,0
14:51:29,3050,206,0.070,223,0.0214,0,0,0
14:51:29,3100,206,0.070,224,0.0226,0,0,0
14:51:29,3150,206,0.070,224,0.0226,0,0,0
14:51:29,3200,206,0.070,225,0.0238,0,0,0
14:51:29,3250,206,0.070,224,0.0226,0,0,0
14:51:30,3300,207,0.192,223,0.0214,0,0,0
14:51:30,3350,206,0.070,225,0.0238,0,0,0
14:51:30,3400,206,0.070,226,0.0250,0,0,0
14:51:30,3450,206,0.070,224,0.0226,0,0,0
14:51:30,3500,208,0.314,224,0.0226,0,0,0
14:51:30,3550,206,0.070,225,0.0238,0,0,0
14:51:30,3600,205,0.000,224,0.0226,0,0,0
14:51:30,3650,206,0.070,224,0.0226,0,0,0
14:51:30,3700,206,0.070,224,0.0226,0,0,0
14:51:30,3750,206,0.070,224,0.0226,0,0,0
14:51:30,3800,207,0.192,223,0.0214,0,0,0
14:51:30,3850,208,0.314,225,0.0238,0,0,0
14:51:30,3900,206,0.070,224,0.0226,0,0,0
14:51:30,3950,206,0.070,224,0.0226,0,0,0
14:51:30,4000,206,0.070,223,0.0214,0,0,0
14:51:30,4050,206,0.070,225,0.0238,0,0,0
14:51:30,4100,207,0.192,225,0.0238,0,0,0
14:51:30,4150,208,0.314,223,0.0214,0,0,0
14:51:30,4200,208,0.314,224,0.0226,0,0,0
14:51:30,4250,206,0.070,225,0.0238,0,0,0
14:51:31,4300,206,0.070,224,0.0226,0,0,0
14:51:31,4350,206,0.070,224,0.0226,0,0,0
14:51:31,4400,208,0.314,224,0.0226,0,0,0
14:51:31,4450,208,0.314,224,0.0226,0,0,0
14:51:31,4500,208,0.314,224,0.0226,0,0,0
14:51:31,4550,208,0.314,224,0.0226,0,0,0
14:51:31,4600,206,0.070,225,0.0238,0,0,0
14:51:31,4651,206,0.070,223,0.0214,0,0,0
14:51:31,4700,208,0.314,223,0.0214,0,0,0
14:51:31,4750,208,0.314,225,0.0238,0,0,0
14:51:31,4800,208,0.314,225,0.0238,0,0,0
14:51:31,4850,207,0.192,224,0.0226,0,0,0
14:51:31,4900,208,0.314,224,0.0226,0,0,0
14:51:31,4950,206,0.070,225,0.0238,0,0,0
14:51:31,5000,208,0.314,223,0.0214,0,0,0
14:51:31,5050,208,0.314,224,0.0226,0,0,0
14:51:31,5100,208,0.314,224,0.0226,0,0,0
14:51:31,5150,208,0.314,224,0.0226,0,0,0
14:51:31,5200,208,0.314,223,0.0214,0,0,0
14:51:31,5250,206,0.070,224,0.0226,0,0,0
14:51:32,5300,206,0.070,225,0.0238,0,0,0
14:51:32,5350,208,0.314,224,0.0226,0,0,0
14:51:32,5400,207,0.192,223,0.0214,0,0,0
14:51:32,5450,209,0.435,224,0.0226,0,0,0
14:51:32,5500,208,0.314,224,0.0226,0,0,0
14:51:32,5550,206,0.070,224,0.0226,0,0,0
14:51:32,5600,207,0.192,224,0.0226,0,0,0
14:51:32,5650,206,0.070,225,0.0238,0,0,0
14:51:32,5700,208,0.314,224,0.0226,0,0,0
14:51:32,5750,208,0.314,224,0.0226,0,0,0
14:51:32,5800,208,0.314,225,0.0238,0,0,0
14:51:32,5850,207,0.192,224,0.0226,0,0,0
14:51:32,5900,206,0.070,224,0.0226,0,0,0
14:51:32,5950,207,0.192,225,0.0238,0,0,0
14:51:32,6000,206,0.070,225,0.0238,0,0,0
14:51:32,6050,208,0.314,224,0.0226,0,0,0
14:51:32,6100,208,0.314,224,0.0226,0,0,0
14:51:32,6150,206,0.070,225,0.0238,0,0,0
14:51:32,6200,207,0.192,223,0.0214,0,0,0
14:51:32,6250,207,0.192,224,0.0226,0,0,0
14:51:33,6300,206,0.070,224,0.0226,0,0,0
14:51:33,6350,206,0.070,225,0.0238,0,0,0
14:51:33,6400,208,0.314,224,0.0226,0,0,0
14:51:33,6450,206,0.070,223,0.0214,0,0,0
14:51:33,6500,206,0.070,225,0.0238,135,135,135
14:51:33,6550,161,0.000,168,0.0000,135,135,135
14:51:33,6600,205,0.000,176,0.0000,136,136,136
14:51:33,6650,156,0.000,217,0.0141,136,136,136
14:51:33,6700,207,0.192,217,0.0141,137,137,137
14:51:33,6750,160,0.000,165,0.0000,137,137,137
