current_time,pwm_incr
17:01:13,1
17:01:15,2
17:01:16,3
17:01:18,4
17:01:19,5
17:01:21,6
17:01:22,7
17:01:24,8
17:01:25,9
17:01:27,10
17:01:28,11
17:01:30,12
17:01:31,13
17:01:33,14
17:01:34,15
17:01:36,16
17:01:37,17
17:01:39,18
17:01:40,19
17:01:42,20
