current_time,t_ms,raw_flow,flow_Lmin,raw_press,press_MPa,pwm1_cur,pwm2_cur,pwm3_cur
9:10:38,50,208,0.314,221,0.019,0,0,0
9:10:38,100,209,0.435,221,0.019,0,0,0
9:10:39,150,208,0.314,221,0.019,0,0,0
9:10:39,200,208,0.314,221,0.019,0,0,0
9:10:39,250,208,0.314,222,0.0202,0,0,0
9:10:39,300,207,0.192,222,0.0202,0,0,0
9:10:39,350,206,0.07,221,0.019,0,0,0
9:10:39,400,208,0.314,221,0.019,0,0,0
9:10:39,450,208,0.314,222,0.0202,0,0,0
9:10:39,500,208,0.314,221,0.019,0,0,0
9:10:39,550,208,0.314,221,0.019,0,0,0
9:10:39,600,207,0.192,222,0.0202,0,0,0
9:10:39,650,206,0.07,222,0.0202,0,0,0
9:10:39,700,206,0.07,221,0.019,0,0,0
9:10:39,750,206,0.07,222,0.0202,0,0,0
9:10:39,800,209,0.435,222,0.0202,0,0,0
9:10:39,850,208,0.314,221,0.019,0,0,0
9:10:39,900,207,0.192,221,0.019,0,0,0
9:10:39,950,207,0.192,223,0.0214,0,0,0
9:10:39,1000,206,0.07,221,0.019,0,0,0
9:10:39,1050,206,0.07,222,0.0202,0,0,0
9:10:39,1100,206,0.07,222,0.0202,0,0,0
9:10:40,1150,208,0.314,221,0.019,0,0,0
9:10:40,1200,205,0,221,0.019,0,0,0
9:10:40,1250,207,0.192,221,0.019,0,0,0
9:10:40,1300,207,0.192,222,0.0202,0,0,0
9:10:40,1350,206,0.07,221,0.019,0,0,0
9:10:40,1400,206,0.07,220,0.0177,0,0,0
9:10:40,1451,206,0.07,222,0.0202,0,0,0
9:10:40,1500,207,0.192,222,0.0202,0,0,0
9:10:40,1550,207,0.192,221,0.019,0,0,0
9:10:40,1600,206,0.07,222,0.0202,0,0,0
9:10:40,1650,206,0.07,221,0.019,0,0,0
9:10:40,1700,207,0.192,222,0.0202,0,0,0
9:10:40,1750,208,0.314,222,0.0202,0,0,0
9:10:40,1800,208,0.314,222,0.0202,0,0,0
9:10:40,1850,208,0.314,221,0.019,0,0,0
9:10:40,1900,206,0.07,221,0.019,0,0,0
9:10:40,1950,206,0.07,222,0.0202,0,0,0
9:10:40,2000,206,0.07,222,0.0202,0,0,0
9:10:40,2050,208,0.314,221,0.019,0,0,0
9:10:40,2100,208,0.314,223,0.0214,0,0,0
9:10:41,2150,208,0.314,221,0.019,0,0,0
9:10:41,2200,208,0.314,221,0.019,0,0,0
9:10:41,2250,206,0.07,221,0.019,0,0,0
9:10:41,2300,207,0.192,222,0.0202,0,0,0
9:10:41,2350,208,0.314,222,0.0202,0,0,0
9:10:41,2400,208,0.314,221,0.019,0,0,0
9:10:41,2450,208,0.314,223,0.0214,0,0,0
9:10:41,2500,209,0.435,222,0.0202,0,0,0
9:10:41,2550,208,0.314,221,0.019,0,0,0
9:10:41,2600,207,0.192,222,0.0202,0,0,0
9:10:41,2650,208,0.314,221,0.019,0,0,0
9:10:41,2700,209,0.435,222,0.0202,0,0,0
9:10:41,2750,208,0.314,221,0.019,0,0,0
9:10:41,2800,209,0.435,222,0.0202,0,0,0
9:10:41,2850,208,0.314,221,0.019,0,0,0
9:10:41,2900,208,0.314,221,0.019,0,0,0
9:10:41,2950,207,0.192,222,0.0202,0,0,0
9:10:41,3000,208,0.314,221,0.019,0,0,0
9:10:41,3050,209,0.435,221,0.019,0,0,0
9:10:41,3100,208,0.314,221,0.019,0,0,0
9:10:42,3150,208,0.314,222,0.0202,0,0,0
9:10:42,3200,207,0.192,221,0.019,0,0,0
9:10:42,3250,206,0.07,222,0.0202,0,0,0
9:10:42,3300,207,0.192,222,0.0202,0,0,0
9:10:42,3350,207,0.192,221,0.019,0,0,0
9:10:42,3400,208,0.314,221,0.019,0,0,0
9:10:42,3450,208,0.314,222,0.0202,0,0,0
9:10:42,3500,206,0.07,222,0.0202,0,0,0
9:10:42,3550,206,0.07,221,0.019,0,0,0
9:10:42,3600,206,0.07,221,0.019,0,0,0
9:10:42,3650,206,0.07,222,0.0202,0,0,0
9:10:42,3700,206,0.07,221,0.019,0,0,0
9:10:42,3750,208,0.314,221,0.019,0,0,0
9:10:42,3800,206,0.07,220,0.0177,143,146,143
9:10:42,3850,206,0.07,221,0.019,143,146,143
9:10:42,3900,156,0,167,0,144,147,144
9:10:42,3950,206,0.07,221,0.019,144,147,144
9:10:42,4000,152,0,164,0,144,147,144
9:10:42,4050,160,0,170,0,144,147,144
9:10:42,4100,158,0,168,0,144,147,144
9:10:43,4150,206,0.07,222,0.0202,144,147,144
9:10:43,4200,155,0,166,0,144,147,144
9:10:43,4250,206,0.07,222,0.0202,144,147,144
9:10:43,4300,151,0,222,0.0202,144,147,144
9:10:43,4350,157,0,170,0,144,147,144
9:10:43,4400,158,0,169,0,144,147,144
9:10:43,4450,208,0.314,221,0.019,144,147,144
9:10:43,4500,152,0,164,0,144,147,144
9:10:43,4550,162,0,174,0,144,147,144
9:10:43,4600,206,0.07,223,0.0214,144,147,144
9:10:43,4651,158,0,168,0,144,147,144
9:10:43,4700,157,0,166,0,144,147,144
9:10:43,4750,208,0.314,222,0.0202,144,147,144
9:10:43,4800,154,0,164,0,144,147,144
9:10:43,4850,159,0,170,0,144,147,144
9:10:43,4900,206,0.07,221,0.019,144,147,144
9:10:43,4950,208,0.314,222,0.0202,144,147,144
9:10:43,5000,155,0,164,0,144,147,144
9:10:43,5050,208,0.314,173,0,144,147,144
9:10:43,5100,207,0.192,222,0.0202,144,147,144
9:10:44,5150,160,0,170,0,144,147,144
9:10:44,5200,206,0.07,221,0.019,144,147,144
9:10:44,5250,207,0.192,222,0.0202,144,147,144
9:10:44,5300,157,0,166,0,145,148,145
9:10:44,5350,165,0,174,0,145,148,145
9:10:44,5400,212,0.801,226,0.025,145,148,145
9:10:44,5450,163,0,174,0,145,148,145
