current_time,t_ms,raw_flow,flow_Lmin,raw_press,press_MPa,pwm1_cur,pwm2_cur,pwm3_cur
16:26:17,124650,211,0.679,228,0.0275,0,0,0
16:26:17,124700,212,0.801,226,0.0250,0,0,0
16:26:17,.801,227,0.0263,0,0,0
16:26:17,124600,211,0.679,226,0.0250,0,0,0
16:26:17,124650,211,0.679,228,0.0275,0,0,0
16:26:17,124700,212,0.801,226,0.0250,0,0,0
16:26:18,50,212,0.801,226,0.0250,0,0,0
16:26:18,100,212,0.801,226,0.0250,0,0,0
16:26:18,150,212,0.801,225,0.0238,0,0,0
16:26:18,200,212,0.801,227,0.0263,0,0,0
16:26:18,250,211,0.679,226,0.0250,0,0,0
16:26:18,300,212,0.801,226,0.0250,0,0,0
16:26:18,350,212,0.801,227,0.0263,0,0,0
16:26:18,400,212,0.801,227,0.0263,0,0,0
16:26:18,450,212,0.801,226,0.0250,0,0,0
16:26:18,500,211,0.679,226,0.0250,0,0,0
16:26:18,550,212,0.801,227,0.0263,0,0,0
16:26:18,600,208,0.314,227,0.0263,0,0,0
16:26:18,650,211,0.679,226,0.0250,0,0,0
16:26:19,700,212,0.801,226,0.0250,0,0,0
16:26:19,750,212,0.801,227,0.0263,0,0,0
16:26:19,800,212,0.801,227,0.0263,0,0,0
16:26:19,850,212,0.801,226,0.0250,0,0,0
16:26:19,900,208,0.314,226,0.0250,0,0,0
16:26:19,950,208,0.314,227,0.0263,0,0,0
16:26:19,1000,212,0.801,226,0.0250,0,0,0
16:26:19,1050,212,0.801,225,0.0238,0,0,0
16:26:19,1100,212,0.801,225,0.0238,0,0,0
16:26:19,1150,212,0.801,227,0.0263,0,0,0
16:26:19,1200,208,0.314,226,0.0250,0,0,0
16:26:19,1250,208,0.314,226,0.0250,0,0,0
16:26:19,1300,209,0.435,227,0.0263,0,0,0
16:26:19,1350,212,0.801,226,0.0250,0,0,0
16:26:19,1400,212,0.801,226,0.0250,0,0,0
16:26:19,1451,211,0.679,226,0.0250,0,0,0
16:26:19,1500,208,0.314,227,0.0263,0,0,0
16:26:19,1550,208,0.314,226,0.0250,0,0,0
16:26:19,1600,208,0.314,225,0.0238,0,0,0
16:26:19,1650,208,0.314,226,0.0250,0,0,0
16:26:20,1700,211,0.679,227,0.0263,0,0,0
16:26:20,1750,208,0.314,226,0.0250,0,0,0
16:26:20,1800,208,0.314,226,0.0250,0,0,0
16:26:20,1850,208,0.314,226,0.0250,0,0,0
16:26:20,1900,209,0.435,227,0.0263,0,0,0
16:26:20,1950,209,0.435,227,0.0263,0,0,0
16:26:20,2000,209,0.435,226,0.0250,0,0,0
16:26:20,2050,208,0.314,227,0.0263,0,0,0
16:26:20,2100,208,0.314,225,0.0238,0,0,0
16:26:20,2150,208,0.314,226,0.0250,0,0,0
16:26:20,2200,209,0.435,226,0.0250,0,0,0
16:26:20,2250,208,0.314,227,0.0263,0,0,0
16:26:20,2300,208,0.314,226,0.0250,0,0,0
16:26:20,2350,211,0.679,226,0.0250,0,0,0
16:26:20,2400,209,0.435,227,0.0263,0,0,0
16:26:20,2450,209,0.435,226,0.0250,0,0,0
16:26:20,2500,208,0.314,226,0.0250,0,0,0
16:26:20,2550,209,0.435,225,0.0238,0,0,0
16:26:20,2600,208,0.314,227,0.0263,0,0,0
16:26:20,2650,212,0.801,227,0.0263,0,0,0
16:26:21,2700,212,0.801,226,0.0250,0,0,0
16:26:21,2750,208,0.314,228,0.0275,0,0,0
16:26:21,2800,208,0.314,227,0.0263,0,0,0
16:26:21,2850,209,0.435,226,0.0250,0,0,0
16:26:21,2900,209,0.435,226,0.0250,0,0,0
16:26:21,2950,212,0.801,228,0.0275,0,0,0
16:26:21,3000,211,0.679,227,0.0263,0,0,0
16:26:21,3050,211,0.679,226,0.0250,0,0,0
16:26:21,3100,208,0.314,226,0.0250,0,0,0
16:26:21,3150,209,0.435,228,0.0275,0,0,0
16:26:21,3200,212,0.801,225,0.0238,0,0,0
16:26:21,3250,212,0.801,226,0.0250,0,0,0
16:26:21,3300,212,0.801,227,0.0263,0,0,0
16:26:21,3350,212,0.801,227,0.0263,0,0,0
16:26:21,3400,213,0.922,227,0.0263,0,0,0
16:26:21,3450,209,0.435,226,0.0250,0,0,0
16:26:21,3500,212,0.801,227,0.0263,0,0,0
16:26:21,3550,211,0.679,226,0.0250,0,0,0
16:26:21,3600,211,0.679,226,0.0250,0,0,0
16:26:21,3650,212,0.801,226,0.0250,0,0,0
16:26:22,3700,212,0.801,226,0.0250,0,0,0
16:26:22,3750,212,0.801,226,0.0250,0,0,0
16:26:22,3800,212,0.801,226,0.0250,0,0,0
16:26:22,3850,212,0.801,227,0.0263,0,0,0
16:26:22,3900,211,0.679,228,0.0275,0,0,0
16:26:22,3950,211,0.679,226,0.0250,0,0,0
16:26:22,4000,211,0.679,226,0.0250,0,0,0
16:26:22,4050,212,0.801,227,0.0263,0,0,0
16:26:22,4100,209,0.435,227,0.0263,0,0,0
16:26:22,4150,214,1.044,225,0.0238,0,0,0
16:26:22,4200,212,0.801,226,0.0250,0,0,0
16:26:22,4250,212,0.801,227,0.0263,0,0,0
16:26:22,4300,212,0.801,227,0.0263,0,0,0
16:26:22,4350,212,0.801,226,0.0250,0,0,0
16:26:22,4400,209,0.435,225,0.0238,0,0,0
16:26:22,4450,208,0.314,227,0.0263,0,0,0
16:26:22,4500,212,0.801,227,0.0263,0,0,0
16:26:22,4550,211,0.679,226,0.0250,0,0,0
16:26:22,4600,211,0.679,225,0.0238,0,0,0
16:26:22,4651,211,0.679,228,0.0275,0,0,0
16:26:23,4700,209,0.435,225,0.0238,0,0,0
16:26:23,4750,209,0.435,225,0.0238,0,0,0
16:26:23,4800,208,0.314,226,0.0250,0,0,0
16:26:23,4850,212,0.801,227,0.0263,0,0,0
16:26:23,4900,212,0.801,226,0.0250,135,0,0
16:26:23,4950,208,0.314,225,0.0238,135,0,0
16:26:23,5000,191,0.000,205,0.0000,136,0,0
16:26:23,5050,208,0.314,209,0.0044,136,0,0
16:26:23,5100,209,0.435,224,0.0226,137,0,0
16:26:23,5150,192,0.000,207,0.0019,137,0,0
16:26:23,5200,212,0.801,225,0.0238,138,0,0
16:26:23,5250,209,0.435,224,0.0226,138,0,0
