current_time,t_ms,raw_flow,flow_Lmin,raw_press,press_MPa,pwm1_cur,pwm2_cur,pwm3_cur
16:24:11,181150,213,0.922,221,0.0190,0,0,0
16:24:11,181200,212,0.801,220,0.0177,0,0,0
16:24:11,.435,219,0.0165,0,0,0
16:24:11,181100,212,0.801,220,0.0177,0,0,0
16:24:11,181150,213,0.922,221,0.0190,0,0,0
16:24:11,181200,212,0.801,220,0.0177,0,0,0
16:24:11,50,212,0.801,220,0.0177,0,0,0
16:24:11,100,212,0.801,220,0.0177,0,0,0
16:24:12,150,211,0.679,221,0.0190,0,0,0
16:24:12,200,212,0.801,220,0.0177,0,0,0
16:24:12,250,212,0.801,219,0.0165,0,0,0
16:24:12,300,208,0.314,219,0.0165,0,0,0
16:24:12,350,212,0.801,221,0.0190,0,0,0
16:24:12,400,212,0.801,220,0.0177,0,0,0
16:24:12,450,212,0.801,219,0.0165,0,0,0
16:24:12,500,213,0.922,220,0.0177,0,0,0
16:24:12,550,212,0.801,220,0.0177,0,0,0
16:24:12,600,209,0.435,219,0.0165,0,0,0
16:24:12,650,208,0.314,219,0.0165,0,0,0
16:24:12,700,212,0.801,221,0.0190,0,0,0
16:24:12,750,212,0.801,219,0.0165,0,0,0
16:24:12,800,212,0.801,219,0.0165,0,0,0
16:24:12,850,212,0.801,220,0.0177,0,0,0
16:24:12,900,209,0.435,221,0.0190,0,0,0
16:24:12,950,210,0.557,220,0.0177,0,0,0
16:24:12,1000,208,0.314,219,0.0165,0,0,0
16:24:12,1050,212,0.801,220,0.0177,0,0,0
16:24:12,1100,212,0.801,221,0.0190,0,0,0
16:24:13,1150,212,0.801,220,0.0177,0,0,0
16:24:13,1200,208,0.314,219,0.0165,0,0,0
16:24:13,1250,208,0.314,220,0.0177,0,0,0
16:24:13,1300,208,0.314,221,0.0190,0,0,0
16:24:13,1350,208,0.314,220,0.0177,0,0,0
16:24:13,1400,213,0.922,219,0.0165,0,0,0
16:24:13,1451,212,0.801,221,0.0190,0,0,0
16:24:13,1500,209,0.435,220,0.0177,0,0,0
16:24:13,1550,208,0.314,219,0.0165,0,0,0
16:24:13,1600,209,0.435,221,0.0190,0,0,0
16:24:13,1650,208,0.314,219,0.0165,0,0,0
16:24:13,1700,208,0.314,219,0.0165,0,0,0
16:24:13,1750,212,0.801,221,0.0190,0,0,0
16:24:13,1800,208,0.314,220,0.0177,0,0,0
16:24:13,1850,209,0.435,220,0.0177,0,0,0
16:24:13,1900,208,0.314,220,0.0177,0,0,0
16:24:13,1950,208,0.314,220,0.0177,0,0,0
16:24:13,2000,209,0.435,220,0.0177,0,0,0
16:24:13,2050,212,0.801,219,0.0165,0,0,0
16:24:13,2100,208,0.314,219,0.0165,0,0,0
16:24:14,2150,209,0.435,221,0.0190,0,0,0
16:24:14,2200,209,0.435,220,0.0177,0,0,0
16:24:14,2250,208,0.314,220,0.0177,0,0,0
16:24:14,2300,208,0.314,220,0.0177,0,0,0
16:24:14,2350,213,0.922,220,0.0177,0,0,0
16:24:14,2400,212,0.801,219,0.0165,0,0,0
16:24:14,2450,212,0.801,220,0.0177,0,0,0
16:24:14,2500,209,0.435,221,0.0190,0,0,0
16:24:14,2550,209,0.435,220,0.0177,0,0,0
16:24:14,2600,209,0.435,219,0.0165,0,0,0
16:24:14,2650,212,0.801,221,0.0190,0,0,0
16:24:14,2700,212,0.801,220,0.0177,0,0,0
16:24:14,2750,212,0.801,219,0.0165,0,0,0
16:24:14,2800,212,0.801,220,0.0177,0,0,0
16:24:14,2850,209,0.435,221,0.0190,0,0,0
16:24:14,2900,209,0.435,220,0.0177,0,0,0
16:24:14,2950,212,0.801,220,0.0177,0,0,0
16:24:14,3000,212,0.801,221,0.0190,0,0,0
16:24:14,3050,211,0.679,219,0.0165,0,0,0
16:24:14,3100,211,0.679,219,0.0165,0,0,0
16:24:15,3150,212,0.801,220,0.0177,0,0,0
16:24:15,3200,211,0.679,220,0.0177,0,0,0
16:24:15,3250,212,0.801,219,0.0165,0,0,0
16:24:15,3300,212,0.801,219,0.0165,0,0,0
16:24:15,3350,212,0.801,220,0.0177,0,0,0
16:24:15,3400,212,0.801,221,0.0190,0,0,0
16:24:15,3450,212,0.801,220,0.0177,0,0,0
16:24:15,3500,208,0.314,220,0.0177,0,0,0
16:24:15,3550,212,0.801,220,0.0177,0,0,0
16:24:15,3600,212,0.801,219,0.0165,0,0,0
16:24:15,3650,212,0.801,219,0.0165,0,0,0
16:24:15,3700,212,0.801,219,0.0165,0,0,0
16:24:15,3750,212,0.801,220,0.0177,0,0,0
16:24:15,3800,209,0.435,220,0.0177,0,0,0
16:24:15,3850,209,0.435,219,0.0165,0,0,0
16:24:15,3900,212,0.801,220,0.0177,0,0,0
16:24:15,3950,212,0.801,220,0.0177,0,0,0
16:24:15,4000,212,0.801,220,0.0177,0,0,0
16:24:15,4050,211,0.679,221,0.0190,0,0,0
16:24:15,4100,208,0.314,220,0.0177,0,0,0
16:24:16,4150,208,0.314,219,0.0165,0,0,0
16:24:16,4200,208,0.314,219,0.0165,0,0,0
16:24:16,4250,212,0.801,221,0.0190,0,0,0
16:24:16,4300,211,0.679,220,0.0177,0,0,0
16:24:16,4350,211,0.679,219,0.0165,0,0,0
16:24:16,4400,208,0.314,220,0.0177,0,0,0
16:24:16,4450,208,0.314,220,0.0177,0,0,0
16:24:16,4500,208,0.314,219,0.0165,0,0,0
16:24:16,4550,208,0.314,219,0.0165,0,0,0
16:24:16,4600,212,0.801,219,0.0165,0,0,0
16:24:16,4651,213,0.922,220,0.0177,0,0,0
16:24:16,4700,208,0.314,220,0.0177,0,0,0
16:24:16,4750,209,0.435,220,0.0177,0,0,0
16:24:16,4800,208,0.314,220,0.0177,0,0,0
16:24:16,4850,209,0.435,219,0.0165,0,0,0
16:24:16,4900,209,0.435,220,0.0177,0,0,0
16:24:16,4950,212,0.801,220,0.0177,0,0,0
16:24:16,5000,209,0.435,221,0.0190,0,0,0
16:24:16,5050,208,0.314,220,0.0177,0,0,0
16:24:16,5100,208,0.314,219,0.0165,0,0,0
16:24:17,5150,208,0.314,221,0.0190,0,0,0
16:24:17,5200,208,0.314,220,0.0177,0,0,0
16:24:17,5250,212,0.801,219,0.0165,0,0,0
16:24:17,5300,211,0.679,219,0.0165,0,0,0
16:24:17,5350,208,0.314,220,0.0177,0,0,0
16:24:17,5400,208,0.314,220,0.0177,0,0,0
16:24:17,5450,208,0.314,219,0.0165,0,0,0
16:24:17,5500,208,0.314,219,0.0165,0,0,0
16:24:17,5550,211,0.679,220,0.0177,0,0,0
16:24:17,5600,212,0.801,220,0.0177,135,0,0
16:24:17,5650,195,0.000,202,0.0000,135,0,0
16:24:17,5700,208,0.314,219,0.0165,136,0,0
16:24:17,5750,190,0.000,201,0.0000,136,0,0
16:24:17,5800,208,0.314,220,0.0177,137,0,0
16:24:17,5850,210,0.557,202,0.0000,137,0,0
16:24:17,5900,211,0.679,219,0.0165,138,0,0
16:24:17,5950,194,0.000,201,0.0000,138,0,0
16:24:17,6000,211,0.679,219,0.0165,139,0,0
16:24:17,6050,193,0.000,199,0.0000,139,0,0
16:24:17,6100,192,0.000,202,0.0000,140,0,0
16:24:18,6150,195,0.000,201,0.0000,140,0,0
16:24:18,6200,210,0.557,219,0.0165,141,0,0
16:24:18,6250,193,0.000,201,0.0000,141,0,0
16:24:18,6300,211,0.679,219,0.0165,142,0,0
16:24:18,6350,192,0.000,199,0.0000,142,0,0
16:24:18,6400,211,0.679,219,0.0165,143,0,0
16:24:18,6450,195,0.000,202,0.0000,143,0,0
16:24:18,6500,211,0.679,220,0.0177,144,0,0
16:24:18,6550,193,0.000,200,0.0000,144,0,0
16:24:18,6600,211,0.679,203,0.0000,145,0,0
16:24:18,6650,192,0.000,220,0.0177,145,0,0
16:24:18,6700,208,0.314,221,0.0190,146,0,0
16:24:18,6750,191,0.000,200,0.0000,146,0,0
16:24:18,6800,212,0.801,222,0.0202,147,0,0
16:24:18,6850,196,0.000,205,0.0000,147,0,0
16:24:18,6900,201,0.000,211,0.0068,148,0,0
16:24:18,6950,222,2.018,231,0.0311,148,0,0
16:24:18,7000,221,1.896,232,0.0323,149,0,0
16:24:18,7050,205,0.000,215,0.0117,149,0,0
16:24:18,7100,225,2.383,236,0.0372,150,0,0
16:24:19,7150,211,0.679,216,0.0129,150,0,0
16:24:19,7200,216,1.287,220,0.0177,150,0,0
16:24:19,7250,235,3.600,241,0.0433,150,0,0
16:24:19,7300,231,3.113,242,0.0445,150,0,0
16:24:19,7350,214,1.044,220,0.0177,150,0,0
16:24:19,7400,233,3.356,224,0.0226,150,0,0
16:24:19,7450,214,1.044,243,0.0457,150,0,0
16:24:19,7500,219,1.652,223,0.0214,150,0,0
16:24:19,7550,238,3.965,242,0.0445,150,0,0
16:24:19,7600,235,3.600,244,0.0470,150,0,0
16:24:19,7650,215,1.166,223,0.0214,150,0,0
16:24:19,7700,217,1.409,224,0.0226,150,0,0
16:24:19,7750,234,3.478,242,0.0445,150,0,0
16:24:19,7800,215,1.166,224,0.0226,150,0,0
16:24:19,7851,237,3.843,243,0.0457,150,0,0
16:24:19,7900,233,3.356,226,0.0250,150,0,0
16:24:19,7950,213,0.922,223,0.0214,150,0,0
16:24:19,8000,215,1.166,225,0.0238,150,0,0
16:24:19,8050,234,3.478,243,0.0457,150,0,0
16:24:19,8100,215,1.166,223,0.0214,150,0,0
16:24:20,8150,218,1.531,223,0.0214,150,0,0
16:24:20,8200,217,1.409,225,0.0238,150,0,0
16:24:20,8250,234,3.478,243,0.0457,150,0,0
16:24:20,8300,215,1.166,223,0.0214,150,0,0
16:24:20,8350,233,3.356,244,0.0470,150,0,0
16:24:20,8400,214,1.044,224,0.0226,150,0,0
