current_time,t_ms,raw_flow1,proc_flow1,raw_flow2,proc_flow2,raw_flow3,proc_flow3,raw_press,press_MPa,pwm1_cur,pwm2_cur,pwm3_cur
10:23:44.301666,43300,597,3.839,579,3.655,506,2.619,685,0.5870,166,168,161
10:23:44.352894,43350,598,3.830,584,3.650,501,2.620,661,0.5577,166,168,161
10:23:44.399799,43400,610,3.865,595,3.683,506,2.637,687,0.5894,166,168,161
10:23:44.460758,43450,595,3.838,578,3.650,498,2.623,693,0.5968,166,168,161
10:23:44.501755,43500,597,3.826,593,3.676,510,2.653,675,0.5748,166,168,161
10:23:44.551351,43550,598,3.821,583,3.662,499,2.638,700,0.6053,166,168,161
10:23:44.600876,43600,592,3.797,581,3.644,501,2.633,690,0.5931,166,168,161
10:23:44.649393,43650,594,3.786,584,3.642,496,2.613,679,0.5797,166,168,161
10:23:44.702643,43700,605,3.816,599,3.691,511,2.649,680,0.5809,166,168,161
10:23:44.751674,43750,589,3.783,586,3.683,499,2.635,695,0.5992,166,168,161
10:23:44.805094,43800,590,3.762,590,3.690,510,2.662,681,0.5821,166,168,161
10:23:44.850667,43850,605,3.798,588,3.689,492,2.620,708,0.6151,166,168,161
10:23:44.903708,43900,594,3.787,589,3.691,495,2.600,712,0.6200,166,168,161
10:23:44.952069,43950,588,3.759,587,3.686,495,2.586,682,0.5833,166,168,161
10:23:45.002505,44000,598,3.772,600,3.726,508,2.620,670,0.5687,166,168,161
10:23:45.051068,44050,594,3.768,588,3.715,493,2.593,699,0.6041,166,168,161
10:23:45.110791,44100,596,3.772,591,3.717,502,2.604,680,0.5809,166,168,161
10:23:45.152860,44150,607,3.812,597,3.738,492,2.579,700,0.6053,166,168,161
10:23:45.202662,44200,593,3.794,584,3.710,493,2.563,708,0.6151,166,168,161
10:23:45.251045,44250,592,3.777,587,3.699,496,2.563,683,0.5846,166,168,161
10:23:45.300453,44300,599,3.789,594,3.716,508,2.603,669,0.5674,166,168,161
10:23:45.353488,44350,606,3.821,581,3.683,492,2.578,686,0.5882,166,168,161
10:23:45.403057,44400,599,3.820,581,3.660,494,2.566,690,0.5931,166,168,161
10:23:45.453884,44450,605,3.840,595,3.691,501,2.581,704,0.6102,166,168,161
10:23:45.501457,44500,596,3.824,582,3.669,496,2.576,714,0.6224,166,168,161
10:23:45.550589,44550,598,3.820,578,3.639,493,2.561,683,0.5846,166,168,161
10:23:45.602854,44600,600,3.823,583,3.635,505,2.592,669,0.5674,166,168,161
10:23:45.657369,44650,607,3.849,582,3.628,498,2.590,688,0.5907,166,168,161
10:23:45.701661,44700,592,3.817,581,3.620,499,2.592,698,0.6029,166,168,161
10:23:45.751650,44750,607,3.845,596,3.665,510,2.631,695,0.5992,166,168,161
10:23:45.799924,44800,595,3.824,597,3.701,509,2.655,648,0.5418,166,168,161
10:23:45.853624,44850,594,3.806,582,3.676,491,2.612,667,0.5650,166,168,161
10:23:45.902541,44900,587,3.769,585,3.668,499,2.608,661,0.5577,166,168,161
10:23:45.952061,44950,604,3.800,601,3.717,498,2.602,691,0.5943,166,168,161
10:23:46.004069,45000,590,3.775,588,3.708,497,2.594,702,0.6078,166,168,161
10:23:46.054620,45050,596,3.777,599,3.739,503,2.608,678,0.5784,166,168,161
10:23:46.107207,45100,589,3.755,589,3.727,502,2.615,642,0.5345,166,168,161
10:23:46.152061,45150,604,3.789,587,3.712,495,2.597,670,0.5687,166,168,161
10:23:46.203895,45200,587,3.757,588,3.705,497,2.590,670,0.5687,166,168,161
10:23:46.251371,45250,606,3.798,598,3.733,505,2.612,671,0.5699,166,168,161
10:23:46.309998,45300,592,3.780,581,3.696,493,2.588,691,0.5943,166,168,161
10:23:46.353035,45350,595,3.777,593,3.710,508,2.621,672,0.5711,166,168,161
10:23:46.401960,45400,595,3.775,579,3.672,503,2.628,635,0.5259,166,168,161
10:23:46.451461,45450,610,3.825,590,3.683,491,2.592,661,0.5577,166,168,161
10:23:46.501527,45500,597,3.817,581,3.659,490,2.563,674,0.5736,166,168,161
10:23:46.553674,45550,605,3.838,594,3.687,507,2.600,667,0.5650,166,168,161
10:23:46.603040,45600,595,3.819,575,3.642,495,2.586,681,0.5821,166,168,161
10:23:46.655626,45650,600,3.822,583,3.637,504,2.606,671,0.5699,166,168,161
10:23:46.701526,45700,600,3.825,583,3.633,493,2.583,644,0.5369,166,168,161
10:23:46.755619,45750,609,3.857,593,3.665,500,2.590,657,0.5528,166,168,161
10:23:46.804035,45800,593,3.826,580,3.643,488,2.555,668,0.5662,166,168,161
10:23:46.857545,45850,597,3.818,597,3.685,506,2.590,657,0.5528,166,168,161
10:23:46.902724,45900,599,3.818,583,3.668,490,2.562,687,0.5894,166,168,161
10:23:46.956523,45950,589,3.784,584,3.659,495,2.558,671,0.5699,166,168,161
10:23:47.004609,46000,588,3.757,583,3.649,492,2.545,654,0.5491,166,168,161
10:23:47.053634,46050,604,3.791,599,3.696,507,2.587,657,0.5528,166,168,161
10:23:47.103041,46100,589,3.765,586,3.686,494,2.573,676,0.5760,166,168,161
10:23:47.151584,46150,591,3.753,589,3.689,505,2.600,654,0.5491,166,168,161
10:23:47.205023,46200,602,3.781,587,3.685,492,2.575,677,0.5772,166,168,161
10:23:47.254611,46251,588,3.755,585,3.675,497,2.575,682,0.5833,166,168,161
10:23:47.307705,46300,588,3.735,583,3.660,497,2.574,658,0.5540,166,168,161
10:23:47.352616,46350,599,3.759,594,3.688,507,2.608,644,0.5369,166,168,161
10:23:47.403557,46400,591,3.748,577,3.649,493,2.584,667,0.5650,166,168,161
10:23:47.455044,46450,590,3.737,580,3.632,504,2.605,649,0.5430,166,168,161
10:23:47.507556,46500,603,3.774,592,3.660,496,2.593,678,0.5784,166,168,161
10:23:47.553302,46550,605,3.807,592,3.681,503,2.608,633,0.5235,166,168,161
10:23:47.602634,46600,593,3.790,579,3.651,492,2.581,649,0.5430,166,168,161
10:23:47.652472,46650,589,3.764,588,3.661,508,2.616,628,0.5174,166,168,161
10:23:47.704492,46700,601,3.786,578,3.633,495,2.597,652,0.5467,166,168,161
10:23:47.754020,46750,591,3.768,583,3.631,496,2.587,652,0.5467,166,168,161
10:23:47.803611,46800,603,3.796,596,3.673,503,2.603,671,0.5699,166,168,161
10:23:47.855118,46850,599,3.802,594,3.696,501,2.609,617,0.5039,166,168,161
10:23:47.901474,46900,584,3.756,581,3.669,493,2.585,634,0.5247,166,168,161
10:23:47.956709,46950,585,3.726,586,3.667,508,2.619,623,0.5112,166,168,161
10:23:48.004017,47000,603,3.766,590,3.679,494,2.596,654,0.5491,166,168,161
10:23:48.059310,47050,589,3.747,580,3.653,494,2.579,655,0.5503,166,168,161
10:23:48.106370,47100,603,3.780,595,3.686,506,2.608,655,0.5503,166,168,161
10:23:48.159013,47150,595,3.777,596,3.713,508,2.636,606,0.4905,166,168,161
10:23:48.204586,47200,594,3.772,585,3.695,496,2.615,634,0.5247,166,168,161
10:23:48.254023,47250,594,3.768,581,3.668,497,2.603,621,0.5088,166,168,161
10:23:48.303186,47300,608,3.813,598,3.707,500,2.605,647,0.5406,166,168,161
10:23:48.356001,47350,591,3.787,579,3.670,497,2.596,652,0.5467,166,168,161
10:23:48.406277,47400,596,3.786,598,3.708,509,2.630,642,0.5345,166,168,161
10:23:48.454591,47450,594,3.778,590,3.708,507,2.648,608,0.4929,166,168,161
10:23:48.507666,47500,608,3.820,584,3.688,491,2.607,633,0.5235,166,168,161
10:23:48.553019,47550,591,3.793,581,3.664,492,2.581,629,0.5186,166,168,161
10:23:48.605590,47600,606,3.824,589,3.673,510,2.622,648,0.5418,166,168,161
10:23:48.654478,47650,595,3.809,581,3.652,496,2.605,666,0.5638,166,168,161
10:23:48.712517,47700,597,3.805,589,3.665,509,2.637,647,0.5406,166,168,161
10:23:48.753404,47750,594,3.792,576,3.630,504,2.643,608,0.4929,166,168,161
10:23:48.802588,47800,608,3.830,589,3.648,489,2.596,633,0.5235,166,168,161
10:23:48.855996,47850,598,3.824,581,3.635,496,2.586,651,0.5455,166,168,161
10:23:48.905101,47900,605,3.843,593,3.666,509,2.623,638,0.5296,166,168,161
10:23:48.954590,47950,594,3.819,579,3.640,495,2.603,658,0.5540,166,168,161
10:23:49.003591,48000,602,3.829,576,3.612,494,2.584,617,0.5039,166,168,161
10:23:49.057619,48050,595,3.813,583,3.615,499,2.588,615,0.5015,166,168,161
10:23:49.105029,48100,607,3.842,594,3.655,503,2.604,641,0.5332,166,168,161
10:23:49.158252,48150,596,3.825,578,3.629,495,2.589,647,0.5406,166,168,161
10:23:49.204009,48200,596,3.813,592,3.658,507,2.618,629,0.5186,166,168,161
10:23:49.257335,48250,601,3.822,584,3.652,497,2.606,656,0.5516,166,168,161
10:23:49.302415,48300,605,3.841,589,3.664,497,2.596,619,0.5064,166,168,161
10:23:49.359758,48350,597,3.828,583,3.653,495,2.583,625,0.5137,166,168,161
10:23:49.404577,48400,608,3.856,595,3.686,509,2.621,625,0.5137,166,168,161
10:23:49.454005,48450,592,3.822,581,3.662,497,2.608,642,0.5345,166,168,161
10:23:49.506981,48500,593,3.801,584,3.655,510,2.642,630,0.5198,166,168,161
10:23:49.556610,48550,608,3.837,583,3.646,492,2.606,658,0.5540,166,168,161
10:23:49.605492,48600,608,3.862,596,3.684,498,2.600,623,0.5112,166,168,161
10:23:49.654575,48650,590,3.820,581,3.660,491,2.572,624,0.5125,166,168,161
10:23:49.709486,48700,596,3.809,594,3.687,509,2.613,612,0.4978,166,168,161
10:23:49.756978,48750,591,3.785,583,3.670,495,2.595,641,0.5332,166,168,161
10:23:49.805499,48800,591,3.767,586,3.667,503,2.609,624,0.5125,166,168,161
10:23:49.855677,48850,600,3.785,593,3.689,493,2.586,644,0.5369,166,168,161
10:23:49.911622,48900,600,3.798,596,3.715,506,2.613,602,0.4856,166,168,161
10:23:49.953579,48950,580,3.739,585,3.696,496,2.598,617,0.5039,166,168,161
10:23:50.006556,49000,586,3.717,592,3.707,509,2.632,604,0.4880,166,168,161
10:23:50.055982,49050,593,3.725,580,3.673,493,2.602,627,0.5161,166,168,161
10:23:50.104487,49100,586,3.707,581,3.653,494,2.584,627,0.5161,166,168,161
10:23:50.154709,49150,593,3.718,598,3.696,502,2.598,645,0.5381,166,168,161
10:23:50.203234,49200,594,3.729,597,3.723,509,2.631,596,0.4783,166,168,161
10:23:50.262950,49250,586,3.710,580,3.685,492,2.598,619,0.5064,166,168,161
10:23:50.305028,49300,588,3.703,584,3.672,504,2.615,606,0.4905,166,168,161
10:23:50.356586,49350,598,3.732,584,3.662,495,2.596,625,0.5137,166,168,161
10:23:50.404443,49400,585,3.709,582,3.648,496,2.586,636,0.5271,166,168,161
10:23:50.461612,49451,600,3.743,596,3.685,507,2.617,634,0.5247,166,168,161
10:23:50.506548,49500,589,3.730,596,3.712,507,2.638,592,0.4734,166,168,161
10:23:50.555557,49550,589,3.721,579,3.674,489,2.593,610,0.4954,166,168,161
10:23:50.604491,49600,584,3.697,581,3.653,497,2.587,604,0.4880,166,168,161
10:23:50.653987,49650,601,3.738,594,3.682,495,2.577,634,0.5247,166,168,161
10:23:50.706571,49700,590,3.730,581,3.659,495,2.569,647,0.5406,166,168,161
10:23:50.756405,49750,587,3.714,576,3.626,494,2.560,607,0.4917,166,168,161
10:23:50.806298,49800,593,3.723,581,3.618,503,2.584,595,0.4770,166,168,161
10:23:50.854203,49850,606,3.773,577,3.599,495,2.574,621,0.5088,166,168,161
10:23:50.911885,49900,589,3.752,578,3.589,498,2.577,619,0.5064,166,168,161
10:23:50.956965,49950,608,3.801,587,3.612,506,2.606,620,0.5076,166,168,161
10:23:51.007563,50000,594,3.789,571,3.575,494,2.587,639,0.5308,166,168,161
10:23:51.055008,50050,594,3.781,575,3.561,497,2.583,602,0.4856,166,168,161
10:23:51.114102,50100,595,3.778,570,3.534,504,2.604,585,0.4648,166,168,161
10:23:51.156603,50150,609,3.823,581,3.552,494,2.585,611,0.4966,166,168,161
10:23:51.206429,50200,595,3.808,573,3.538,492,2.565,622,0.5100,166,168,161
10:23:51.255973,50250,602,3.822,588,3.579,509,2.608,614,0.5002,166,168,161
10:23:51.304964,50300,589,3.787,570,3.547,496,2.595,627,0.5161,166,168,161
10:23:51.354452,50350,598,3.793,575,3.541,491,2.568,599,0.4819,166,168,161
10:23:51.407547,50400,591,3.773,578,3.547,494,2.559,593,0.4746,166,168,161
10:23:51.458196,50450,599,3.786,585,3.575,501,2.577,606,0.4905,166,168,161
10:23:51.506471,50500,584,3.744,577,3.568,489,2.548,616,0.5027,166,168,161
10:23:51.562238,50550,589,3.731,593,3.618,507,2.589,603,0.4868,166,168,161
10:23:51.608061,50600,593,3.735,581,3.612,492,2.568,633,0.5235,166,168,161
10:23:51.663536,50650,596,3.748,585,3.622,489,2.542,590,0.4709,166,168,161
10:23:51.706553,50700,583,3.714,579,3.609,495,2.544,600,0.4831,166,168,161
10:23:51.755964,50750,600,3.746,594,3.650,509,2.593,600,0.4831,166,168,161
10:23:51.804499,50800,589,3.733,583,3.643,497,2.587,617,0.5039,166,168,161
10:23:51.857868,50850,590,3.726,584,3.641,507,2.617,594,0.4758,166,168,161
10:23:51.907535,50900,604,3.769,584,3.640,495,2.598,613,0.4990,166,168,161
10:23:51.956548,50950,597,3.776,593,3.669,499,2.598,584,0.4636,166,168,161
10:23:52.007282,51000,590,3.758,581,3.650,500,2.601,594,0.4758,166,168,161
10:23:52.054432,51050,598,3.771,591,3.670,509,2.634,580,0.4587,166,168,161
10:23:52.109946,51100,591,3.757,574,3.626,495,2.610,608,0.4929,166,168,161
10:23:52.156604,51150,589,3.741,574,3.595,505,2.627,594,0.4758,166,168,161
10:23:52.207433,51200,589,3.729,579,3.589,500,2.622,579,0.4575,166,168,161
10:23:52.255492,51250,604,3.771,594,3.636,505,2.636,588,0.4685,166,168,161
10:23:52.314671,51300,589,3.750,578,3.616,494,2.608,605,0.4892,166,168,161
10:23:52.357941,51350,586,3.725,587,3.632,511,2.646,587,0.4673,166,168,161
10:23:52.406945,51400,598,3.748,575,3.602,497,2.625,613,0.4990,166,168,161
10:23:52.456257,51450,590,3.737,581,3.601,498,2.614,611,0.4966,166,168,161
10:23:52.505536,51500,589,3.726,580,3.597,498,2.606,600,0.4831,166,168,161
10:23:52.558375,51550,601,3.759,591,3.632,504,2.621,577,0.4550,166,168,161
10:23:52.607515,51600,583,3.721,576,3.606,495,2.601,590,0.4709,166,168,161
10:23:52.662498,51650,584,3.698,582,3.607,511,2.640,579,0.4575,166,168,161
10:23:52.705970,51700,600,3.735,585,3.619,496,2.618,610,0.4954,166,168,161
10:23:52.761361,51750,586,3.714,575,3.593,496,2.602,612,0.4978,166,168,161
10:23:52.808507,51800,586,3.699,574,3.571,495,2.587,595,0.4770,166,168,161
10:23:52.866161,51850,591,3.705,592,3.616,510,2.627,575,0.4526,166,168,161
10:23:52.906430,51900,589,3.703,579,3.605,498,2.616,597,0.4795,166,168,161
10:23:52.955947,51950,589,3.701,578,3.593,500,2.614,577,0.4550,166,168,161
10:23:53.008240,52000,602,3.744,591,3.629,501,2.616,606,0.4905,166,168,161
10:23:53.058515,52050,586,3.721,573,3.593,499,2.611,611,0.4966,166,168,161
10:23:53.107508,52100,587,3.707,573,3.568,498,2.604,589,0.4697,166,168,161
10:23:53.156520,52150,590,3.708,585,3.590,509,2.636,566,0.4416,166,168,161
10:23:53.211216,52200,602,3.749,579,3.586,492,2.601,590,0.4709,166,168,161
10:23:53.258923,52250,585,3.721,577,3.576,493,2.580,586,0.4660,166,168,161
10:23:53.307390,52300,600,3.752,586,3.599,510,2.622,597,0.4795,166,168,161
10:23:53.357518,52350,588,3.733,579,3.593,497,2.608,615,0.5015,166,168,161
10:23:53.411088,52400,588,3.720,578,3.584,494,2.588,588,0.4685,166,168,161
10:23:53.455486,52450,585,3.700,576,3.571,505,2.611,562,0.4367,166,168,161
10:23:53.511963,52500,600,3.736,588,3.603,491,2.580,584,0.4636,166,168,161
10:23:53.557489,52550,588,3.722,579,3.595,498,2.582,596,0.4783,166,168,161
10:23:53.607860,52600,595,3.735,591,3.630,510,2.623,586,0.4660,166,168,161
10:23:53.656521,52651,583,3.704,574,3.598,496,2.606,599,0.4819,166,168,161
10:23:53.705201,52700,595,3.723,574,3.574,495,2.590,571,0.4477,166,168,161
10:23:53.758258,52750,583,3.695,579,3.575,500,2.595,564,0.4391,166,168,161
10:23:53.807518,52800,600,3.733,591,3.615,504,2.613,586,0.4660,166,168,161
10:23:53.861712,52850,587,3.716,575,3.591,495,2.595,590,0.4709,166,168,161
10:23:53.909279,52900,590,3.714,588,3.617,508,2.626,570,0.4465,166,168,161
10:23:53.958560,52950,586,3.699,580,3.608,510,2.655,547,0.4184,166,168,161
10:23:54.007895,53000,599,3.733,584,3.616,497,2.632,569,0.4453,166,168,161
10:23:54.066460,53050,588,3.719,577,3.598,495,2.609,573,0.4501,166,168,161
10:23:54.106299,53100,602,3.757,590,3.629,510,2.643,571,0.4477,166,168,161
10:23:54.159237,53150,585,3.727,576,3.604,498,2.627,585,0.4648,166,168,161
10:23:54.208861,53200,587,3.712,581,3.602,511,2.659,571,0.4477,166,168,161
10:23:54.258338,53250,588,3.704,578,3.591,503,2.656,547,0.4184,166,168,161
10:23:54.307266,53300,601,3.743,590,3.624,498,2.636,573,0.4501,166,168,161
10:23:54.356924,53350,583,3.710,576,3.600,496,2.615,573,0.4501,166,168,161
10:23:54.411294,53400,591,3.713,588,3.624,510,2.648,557,0.4306,166,168,161
10:23:54.458219,53450,588,3.705,579,3.610,497,2.627,584,0.4636,166,168,161
10:23:54.508583,53500,588,3.700,579,3.600,506,2.642,565,0.4404,166,168,161
10:23:54.557497,53550,585,3.685,573,3.573,498,2.626,551,0.4233,166,168,161
10:23:54.614649,53600,597,3.716,588,3.604,508,2.649,556,0.4294,166,168,161
10:23:54.658580,53650,581,3.683,577,3.589,499,2.635,568,0.4440,166,168,161
10:23:54.708094,53700,585,3.674,584,3.602,511,2.665,551,0.4233,166,168,161
10:23:54.758286,53750,594,3.697,574,3.578,496,2.636,567,0.4428,166,168,161
10:23:54.807409,53800,586,3.687,573,3.556,496,2.615,570,0.4465,166,168,161
10:23:54.856159,53850,584,3.673,572,3.538,500,2.613,557,0.4306,166,168,161
10:23:54.909212,53900,593,3.693,589,3.582,511,2.650,551,0.4233,166,168,161
10:23:54.959367,53950,585,3.681,574,3.563,494,2.618,570,0.4465,166,168,161
10:23:55.007912,54000,587,3.678,577,3.559,506,2.636,555,0.4282,166,168,161
10:23:55.062415,54050,597,3.711,576,3.554,499,2.625,572,0.4489,166,168,161
10:23:55.110470,54100,584,3.690,575,3.546,500,2.621,581,0.4599,166,168,161
10:23:55.159483,54150,587,3.685,577,3.547,498,2.611,570,0.4465,166,168,161
10:23:55.208319,54200,588,3.685,590,3.592,511,2.648,546,0.4172,166,168,161
10:23:55.265065,54250,588,3.685,574,3.570,493,2.613,562,0.4367,166,168,161
10:23:55.310173,54300,582,3.665,576,3.561,501,2.616,552,0.4245,166,168,161
10:23:55.359584,54350,598,3.704,590,3.602,499,2.611,579,0.4575,166,168,161
10:23:55.409468,54400,599,3.736,591,3.635,512,2.651,547,0.4184,166,168,161
10:23:55.458259,54450,581,3.698,573,3.598,497,2.629,551,0.4233,166,168,161
10:23:55.507289,54500,585,3.684,579,3.592,505,2.641,537,0.4062,166,168,161
10:23:55.560019,54550,598,3.718,576,3.577,499,2.629,561,0.4355,166,168,161
10:23:55.610957,54600,580,3.682,578,3.573,501,2.627,557,0.4306,166,168,161
10:23:55.658165,54650,599,3.720,588,3.604,510,2.656,555,0.4282,166,168,161
10:23:55.714501,54700,592,3.724,588,3.626,509,2.674,517,0.3817,166,168,161
10:23:55.757243,54750,583,3.696,576,3.602,499,2.652,539,0.4086,166,168,161
10:23:55.810209,54800,584,3.679,571,3.567,507,2.664,521,0.3866,166,168,161
10:23:55.859886,54850,600,3.721,583,3.583,496,2.635,544,0.4147,166,168,161
10:23:55.915082,54900,586,3.705,574,3.564,495,2.611,553,0.4257,166,168,161
10:23:55.958272,54950,594,3.719,589,3.601,513,2.655,543,0.4135,166,168,161
10:23:56.007426,55000,583,3.693,583,3.607,512,2.683,513,0.3768,166,168,161
10:23:56.060176,55050,593,3.708,573,3.578,494,2.642,536,0.4049,166,168,161
10:23:56.109099,55100,586,3.694,576,3.567,498,2.626,531,0.3988,166,168,161
10:23:56.158270,55150,596,3.719,586,3.593,505,2.639,540,0.4098,166,168,161
10:23:56.207863,55200,582,3.689,573,3.567,494,2.610,549,0.4208,166,168,161
10:23:56.263117,55250,588,3.688,589,3.603,512,2.651,535,0.4037,166,168,161
10:23:56.310393,55300,586,3.680,578,3.592,512,2.680,514,0.3781,166,168,161
10:23:56.362352,55350,596,3.709,579,3.587,498,2.654,531,0.3988,166,168,161
10:23:56.408378,55400,581,3.678,573,3.563,499,2.638,538,0.4074,166,168,161
10:23:56.462399,55450,597,3.711,588,3.597,514,2.678,539,0.4086,166,168,161
10:23:56.510864,55500,584,3.690,576,3.581,500,2.659,553,0.4257,166,168,161
10:23:56.569978,55550,585,3.678,578,3.576,506,2.665,531,0.3988,166,168,161
10:23:56.609458,55600,585,3.670,573,3.555,503,2.660,515,0.3793,166,168,161
10:23:56.658465,55650,591,3.684,587,3.588,500,2.646,534,0.4025,166,168,161
10:23:56.711429,55700,583,3.667,576,3.574,501,2.639,541,0.4110,166,168,161
10:23:56.760261,55750,593,3.689,587,3.601,511,2.668,523,0.3891,166,168,161
10:23:56.811089,55800,586,3.681,571,3.567,497,2.642,543,0.4135,166,168,161
10:23:56.859803,55851,583,3.665,575,3.555,508,2.660,523,0.3891,166,168,161
10:23:56.912851,55900,583,3.654,574,3.544,502,2.653,520,0.3854,166,168,161
10:23:56.961146,55950,598,3.696,588,3.583,507,2.664,526,0.3927,166,168,161
10:23:57.010275,56000,586,3.686,574,3.564,497,2.639,538,0.4074,166,168,161
10:23:57.060026,56050,581,3.662,582,3.577,513,2.675,514,0.3781,166,168,161
10:23:57.111580,56100,595,3.692,574,3.559,501,2.660,534,0.4025,166,168,161
10:23:57.158490,56150,597,3.721,581,3.570,496,2.633,519,0.3842,166,168,161
10:23:57.211391,56200,585,3.700,577,3.565,501,2.630,528,0.3952,166,168,161
10:23:57.260160,56250,592,3.710,585,3.588,513,2.668,511,0.3744,166,168,161
10:23:57.317172,56300,579,3.672,572,3.561,499,2.648,524,0.3903,166,168,161
10:23:57.358578,56350,580,3.649,577,3.558,514,2.685,510,0.3732,166,168,161
10:23:57.411605,56400,598,3.693,581,3.569,499,2.661,537,0.4062,166,168,161
10:23:57.460940,56450,596,3.717,587,3.598,506,2.667,507,0.3695,166,168,161
10:23:57.510171,56500,581,3.685,570,3.561,500,2.651,515,0.3793,166,168,161
10:23:57.559586,56550,586,3.678,587,3.592,514,2.687,494,0.3536,166,168,161
10:23:57.608613,56600,583,3.663,574,3.570,502,2.672,519,0.3842,166,168,161
